FECHA,PAÍS,DEPARTAMENTO,MUNICIPIO,DELITO,PAIS VÍCTIMA,GENERO,ZONA,CIRCUNSTANCIASPERSONA
2023-01-18T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO RESIDENCIAS,JAPON,FEMENINO,URBANA,JAPON
2023-01-19T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-19T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-19T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-19T00:00:00.000,COLOMBIA,SUCRE,Sincelejo (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-19T00:00:00.000,COLOMBIA,SUCRE,Sincelejo (CT),RECUPERACION,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-20T00:00:00.000,COLOMBIA,MAGDALENA,Ciénaga,ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-20T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-20T00:00:00.000,COLOMBIA,SUCRE,Sincelejo (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-20T00:00:00.000,COLOMBIA,SUCRE,Sincelejo (CT),RECUPERACION,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-20T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,BRASIL,MASCULINO,URBANA,BRASIL
2023-01-21T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-21T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-21T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-22T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,BELGICA,FEMENINO,RURAL,BELGICA
2023-01-22T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,REINO UNIDO,FEMENINO,RURAL,REINO UNIDO
2023-01-22T00:00:00.000,COLOMBIA,BOLÍVAR,Cartagena (CT),ARTÍCULO 239. HURTO PERSONAS,-,FEMENINO,URBANA,-
2023-01-22T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ALEMANIA,MASCULINO,URBANA,ALEMANIA
2023-01-22T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-22T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,HOLANDA,FEMENINO,URBANA,HOLANDA
2023-01-23T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-01-25T00:00:00.000,COLOMBIA,ANTIOQUIA,Itagui,ARTÍCULO 239. HURTO PERSONAS,ALEMANIA,FEMENINO,URBANA,ALEMANIA
2023-01-25T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-26T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,BELGICA,MASCULINO,URBANA,BELGICA
2023-01-26T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-26T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-26T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ESTADOS UNIDOS,MASCULINO,URBANA,ESTADOS UNIDOS
2023-01-27T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-27T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,RURAL,COLOMBIA
2023-01-27T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-28T00:00:00.000,COLOMBIA,AMAZONAS,Puerto Nariño,ARTÍCULO 239. HURTO PERSONAS,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-01-28T00:00:00.000,COLOMBIA,AMAZONAS,Puerto Nariño,RECUPERACION,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-01-28T00:00:00.000,COLOMBIA,CUNDINAMARCA,Bogotá D.C. (CT),ARTÍCULO 239. HURTO PERSONAS,ALEMANIA,MASCULINO,URBANA,ALEMANIA
2023-01-28T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ARGENTINA,FEMENINO,URBANA,ARGENTINA
2023-01-28T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-29T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-29T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-01-29T00:00:00.000,COLOMBIA,QUINDÍO,Salento,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CHILE,FEMENINO,URBANA,CHILE
2023-01-30T00:00:00.000,COLOMBIA,CAUCA,Popayán (CT),ARTÍCULO 239. HURTO PERSONAS,AUSTRIA,MASCULINO,URBANA,AUSTRIA
2023-01-31T00:00:00.000,COLOMBIA,CUNDINAMARCA,Bogotá D.C. (CT),ARTÍCULO 239. HURTO PERSONAS,ESTADOS UNIDOS,MASCULINO,URBANA,ESTADOS UNIDOS
2023-01-31T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-01-31T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,MEXICO,MASCULINO,URBANA,MEXICO
2023-02-02T00:00:00.000,COLOMBIA,CALDAS,Manizales (CT),ARTÍCULO 239. HURTO PERSONAS,REINO UNIDO,MASCULINO,URBANA,REINO UNIDO
2023-02-02T00:00:00.000,COLOMBIA,CUNDINAMARCA,Bogotá D.C. (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-02T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,MEXICO,MASCULINO,URBANA,MEXICO
2023-02-03T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-02-03T00:00:00.000,COLOMBIA,NARIÑO,Pasto (CT),ARTÍCULO 239. HURTO PERSONAS,ECUADOR,MASCULINO,URBANA,ECUADOR
2023-02-04T00:00:00.000,COLOMBIA,BOLÍVAR,Cartagena (CT),ARTÍCULO 239. HURTO PERSONAS,TURQUIA,MASCULINO,URBANA,TURQUIA
2023-02-04T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ALEMANIA,FEMENINO,URBANA,ALEMANIA
2023-02-04T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,RURAL,COLOMBIA
2023-02-05T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-05T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-05T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-05T00:00:00.000,COLOMBIA,MAGDALENA,Sitionuevo,ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,RURAL,COLOMBIA
2023-02-06T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-02-06T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,RURAL,COLOMBIA
2023-02-06T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-06T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,RURAL,COLOMBIA
2023-02-07T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-07T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ITALIA,MASCULINO,URBANA,ITALIA
2023-02-07T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,JAPON,MASCULINO,URBANA,JAPON
2023-02-08T00:00:00.000,COLOMBIA,BOLÍVAR,Cartagena (CT),ARTÍCULO 244. EXTORSIÓN,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-02-08T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,ISRAEL,MASCULINO,URBANA,ISRAEL
2023-02-10T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-02-12T00:00:00.000,COLOMBIA,BOLÍVAR,Cartagena (CT),ARTÍCULO 239. HURTO PERSONAS,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-02-12T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-12T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,ALEMANIA,MASCULINO,URBANA,ALEMANIA
2023-02-15T00:00:00.000,COLOMBIA,MAGDALENA,Puebloviejo,ARTÍCULO 239. HURTO PERSONAS,ESPAÑA,FEMENINO,URBANA,ESPAÑA
2023-02-15T00:00:00.000,COLOMBIA,MAGDALENA,Puebloviejo,ARTÍCULO 239. HURTO PERSONAS,ESPAÑA,MASCULINO,URBANA,ESPAÑA
2023-02-15T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,RURAL,COLOMBIA
2023-02-15T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-16T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-16T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,FRANCIA,FEMENINO,URBANA,FRANCIA
2023-02-17T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,BELGICA,FEMENINO,URBANA,BELGICA
2023-02-17T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-18T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-18T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,JAPON,MASCULINO,URBANA,JAPON
2023-02-18T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,REINO UNIDO,MASCULINO,URBANA,REINO UNIDO
2023-02-18T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-19T00:00:00.000,COLOMBIA,AMAZONAS,Leticia (CT),ARTÍCULO 239. HURTO PERSONAS,SUIZA,MASCULINO,URBANA,SUIZA
2023-02-19T00:00:00.000,COLOMBIA,SUCRE,San Marcos,ARTÍCULO 111. LESIONES PERSONALES,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-19T00:00:00.000,COLOMBIA,SUCRE,San Marcos,ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-22T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,ECUADOR,MASCULINO,URBANA,ECUADOR
2023-02-23T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-23T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,BELGICA,MASCULINO,URBANA,BELGICA
2023-02-25T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,MASCULINO,URBANA,COLOMBIA
2023-02-26T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ESPAÑA,MASCULINO,URBANA,ESPAÑA
2023-02-26T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,POLONIA,MASCULINO,URBANA,POLONIA
2023-03-03T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,PERU,FEMENINO,URBANA,PERU
2023-03-03T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,BELGICA,MASCULINO,URBANA,BELGICA
2023-03-03T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-03-04T00:00:00.000,COLOMBIA,ANTIOQUIA,Envigado,ARTÍCULO 239. HURTO PERSONAS,-,MASCULINO,URBANA,-
2023-03-06T00:00:00.000,COLOMBIA,ANTIOQUIA,Guatapé,ARTÍCULO 246. ESTAFA,FRANCIA,FEMENINO,RURAL,FRANCIA
2023-03-07T00:00:00.000,COLOMBIA,SUCRE,Santiago de Tolú,MUERTE ACCIDENTAL,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-03-09T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,ALEMANIA,MASCULINO,URBANA,ALEMANIA
2023-03-11T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),INSPECCION A CADAVER,ESTADOS UNIDOS,FEMENINO,URBANA,ESTADOS UNIDOS
2023-03-11T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),MUERTE POR ESTABLECER,ESTADOS UNIDOS,FEMENINO,URBANA,ESTADOS UNIDOS
2023-03-11T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,CANADA,MASCULINO,URBANA,CANADA
2023-03-12T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,HOLANDA,FEMENINO,URBANA,HOLANDA
2023-03-16T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,ITALIA,MASCULINO,URBANA,ITALIA
2023-03-16T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),RECUPERACION,ITALIA,MASCULINO,URBANA,ITALIA
2023-03-16T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO RESIDENCIAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-03-18T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ISRAEL,MASCULINO,URBANA,ISRAEL
2023-03-18T00:00:00.000,COLOMBIA,SUCRE,Santiago de Tolú,ARTÍCULO 239. HURTO PERSONAS,COLOMBIA,FEMENINO,URBANA,COLOMBIA
2023-03-27T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,DINAMARCA,FEMENINO,URBANA,DINAMARCA
2023-03-28T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-03-28T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,-,FEMENINO,URBANA,-
2023-03-29T00:00:00.000,COLOMBIA,HUILA,Garzón,ARTÍCULO 239. HURTO PERSONAS,ESTADOS UNIDOS,FEMENINO,RURAL,ESTADOS UNIDOS
2023-03-29T00:00:00.000,COLOMBIA,HUILA,Garzón,ARTÍCULO 239. HURTO PERSONAS,ESTADOS UNIDOS,MASCULINO,RURAL,ESTADOS UNIDOS
2023-03-30T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,-,FEMENINO,URBANA,-
2023-04-02T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,ARGENTINA,MASCULINO,URBANA,ARGENTINA
2023-04-02T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,FRANCIA,FEMENINO,URBANA,FRANCIA
2023-04-03T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,BRASIL,MASCULINO,URBANA,BRASIL
2023-04-04T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,HOLANDA,MASCULINO,RURAL,HOLANDA
2023-04-07T00:00:00.000,COLOMBIA,ANTIOQUIA,Medellín (CT),ARTÍCULO 239. HURTO PERSONAS,ESTADOS UNIDOS,MASCULINO,URBANA,ESTADOS UNIDOS
2023-04-07T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO RESIDENCIAS,URUGUAY,FEMENINO,URBANA,URUGUAY
2023-04-09T00:00:00.000,COLOMBIA,ANTIOQUIA,Guatapé,ARTÍCULO 239. HURTO PERSONAS,ESTADOS UNIDOS,MASCULINO,URBANA,ESTADOS UNIDOS
2023-04-09T00:00:00.000,COLOMBIA,MAGDALENA,Santa Marta (CT),ARTÍCULO 239. HURTO PERSONAS,-,FEMENINO,URBANA,-
2023-04-15T00:00:00.000,COLOMBIA,NARIÑO,Pasto (CT),ARTÍCULO 239. HURTO PERSONAS,ECUADOR,MASCULINO,URBANA,ECUADOR
2023-04-24T00:00:00.000,COLOMBIA,BOLÍVAR,Cartagena (CT),ARTÍCULO 239. HURTO PERSONAS,ESPAÑA,MASCULINO,URBANA,ESPAÑA
2023-04-24T00:00:00.000,COLOMBIA,GUAJIRA,Dibulla,ARTÍCULO 239. HURTO PERSONAS,REINO UNIDO,FEMENINO,RURAL,REINO UNIDO
2023-04-24T00:00:00.000,COLOMBIA,GUAJIRA,Dibulla,RECUPERACION,REINO UNIDO,FEMENINO,RURAL,REINO UNIDO
2023-04-30T00:00:00.000,COLOMBIA,QUINDÍO,Salento,ARTÍCULO 239. HURTO PERSONAS,FRANCIA,MASCULINO,URBANA,FRANCIA
2023-05-09T00:00:00.000,COLOMBIA,VALLE,Cali (CT),ARTÍCULO 239. HURTO PERSONAS,ISRAEL,MASCULINO,URBANA,ISRAEL
